classifier_LesionGen_resnet50_3407	OK	2026-08-12T21:30:56+08:00
classifier_LesionGen_resnet50_7777	OK	2026-08-12T21:34:26+08:00
classifier_LesionGen_efficientnet_b0_42	OK	2026-08-12T21:37:14+08:00
classifier_LesionGen_efficientnet_b0_123	OK	2026-08-12T21:40:01+08:00
classifier_LesionGen_efficientnet_b0_2024	OK	2026-08-12T21:42:46+08:00
classifier_LesionGen_efficientnet_b0_3407	OK	2026-08-12T21:45:29+08:00
classifier_LesionGen_efficientnet_b0_7777	OK	2026-08-12T21:48:10+08:00
classifier_Siamese_resnet18_42	OK	2026-08-12T21:50:15+08:00
classifier_Siamese_resnet18_123	OK	2026-08-12T21:52:11+08:00
classifier_Siamese_resnet18_2024	OK	2026-08-12T21:54:15+08:00
classifier_Siamese_resnet18_3407	OK	2026-08-12T21:56:17+08:00
classifier_Siamese_resnet18_7777	OK	2026-08-12T21:58:20+08:00
classifier_Siamese_resnet50_42	OK	2026-08-12T22:01:45+08:00
classifier_Siamese_resnet50_123	OK	2026-08-12T22:05:10+08:00
classifier_Siamese_resnet50_2024	OK	2026-08-12T22:08:38+08:00
classifier_Siamese_resnet50_3407	OK	2026-08-12T22:12:02+08:00
classifier_Siamese_resnet50_7777	OK	2026-08-12T22:15:30+08:00
classifier_Siamese_efficientnet_b0_42	OK	2026-08-12T22:18:07+08:00
classifier_Siamese_efficientnet_b0_123	OK	2026-08-12T22:20:44+08:00
classifier_Siamese_efficientnet_b0_2024	OK	2026-08-12T22:23:26+08:00
classifier_Siamese_efficientnet_b0_3407	OK	2026-08-12T22:26:05+08:00
classifier_Siamese_efficientnet_b0_7777	OK	2026-08-12T22:28:48+08:00
classifier_T2I-Adapter_resnet18_42	OK	2026-08-12T22:30:52+08:00
classifier_T2I-Adapter_resnet18_123	OK	2026-08-12T22:32:51+08:00
classifier_T2I-Adapter_resnet18_2024	OK	2026-08-12T22:34:53+08:00
classifier_T2I-Adapter_resnet18_3407	OK	2026-08-12T22:36:51+08:00
classifier_T2I-Adapter_resnet18_7777	OK	2026-08-12T22:38:52+08:00
classifier_T2I-Adapter_resnet50_42	OK	2026-08-12T22:42:26+08:00
classifier_T2I-Adapter_resnet50_123	OK	2026-08-12T22:46:00+08:00
classifier_T2I-Adapter_resnet50_2024	OK	2026-08-12T22:49:30+08:00
classifier_T2I-Adapter_resnet50_3407	OK	2026-08-12T22:52:57+08:00
classifier_T2I-Adapter_resnet50_7777	OK	2026-08-12T22:56:23+08:00
classifier_T2I-Adapter_efficientnet_b0_42	OK	2026-08-12T22:59:02+08:00
classifier_T2I-Adapter_efficientnet_b0_123	OK	2026-08-12T23:01:38+08:00
classifier_T2I-Adapter_efficientnet_b0_2024	OK	2026-08-12T23:04:18+08:00
classifier_T2I-Adapter_efficientnet_b0_3407	OK	2026-08-12T23:06:55+08:00
classifier_T2I-Adapter_efficientnet_b0_7777	OK	2026-08-12T23:09:37+08:00
classifier_flow_resnet18_42	OK	2026-08-12T23:11:42+08:00
classifier_flow_resnet18_123	OK	2026-08-12T23:13:48+08:00
classifier_flow_resnet18_2024	OK	2026-08-12T23:15:53+08:00
classifier_flow_resnet18_3407	OK	2026-08-12T23:17:59+08:00
classifier_flow_resnet18_7777	OK	2026-08-12T23:20:04+08:00
