group,model,seed,metric,value
B,resnet50,7777,macro_auc_ovr,0.9782536380854268
B,efficientnet_b0,42,accuracy,0.8551448551448552
B,efficientnet_b0,42,balanced_accuracy,0.6869691877847386
B,efficientnet_b0,42,macro_precision,0.7980124627403364
B,efficientnet_b0,42,macro_recall,0.6869691877847386
B,efficientnet_b0,42,macro_f1,0.715419351921078
B,efficientnet_b0,42,macro_auc_ovr,0.9703846827312926
B,efficientnet_b0,123,accuracy,0.8501498501498501
B,efficientnet_b0,123,balanced_accuracy,0.6552943431173804
B,efficientnet_b0,123,macro_precision,0.7796303718789673
B,efficientnet_b0,123,macro_recall,0.6552943431173804
B,efficientnet_b0,123,macro_f1,0.6721503588166337
B,efficientnet_b0,123,macro_auc_ovr,0.9702075921087772
B,efficientnet_b0,2024,accuracy,0.8501498501498501
B,efficientnet_b0,2024,balanced_accuracy,0.6551157870525542
B,efficientnet_b0,2024,macro_precision,0.8047027929961599
B,efficientnet_b0,2024,macro_recall,0.6551157870525542
B,efficientnet_b0,2024,macro_f1,0.684001451041466
B,efficientnet_b0,2024,macro_auc_ovr,0.9700458470133768
B,efficientnet_b0,3407,accuracy,0.8561438561438561
B,efficientnet_b0,3407,balanced_accuracy,0.6795767146664591
B,efficientnet_b0,3407,macro_precision,0.8021801222923443
B,efficientnet_b0,3407,macro_recall,0.6795767146664591
B,efficientnet_b0,3407,macro_f1,0.7136352601784719
B,efficientnet_b0,3407,macro_auc_ovr,0.9690450465892472
B,efficientnet_b0,7777,accuracy,0.8551448551448552
B,efficientnet_b0,7777,balanced_accuracy,0.7040093022125313
B,efficientnet_b0,7777,macro_precision,0.8144038176202403
B,efficientnet_b0,7777,macro_recall,0.7040093022125313
B,efficientnet_b0,7777,macro_f1,0.7364584238506816
B,efficientnet_b0,7777,macro_auc_ovr,0.9720016982366736
C,resnet18,42,accuracy,0.8651348651348651
C,resnet18,42,balanced_accuracy,0.7110706555506346
C,resnet18,42,macro_precision,0.7478989571394373
C,resnet18,42,macro_recall,0.7110706555506346
C,resnet18,42,macro_f1,0.725840706717929
C,resnet18,42,macro_auc_ovr,0.9751320271928481
C,resnet18,123,accuracy,0.8711288711288712
C,resnet18,123,balanced_accuracy,0.7171694529940521
C,resnet18,123,macro_precision,0.7800875342618012
C,resnet18,123,macro_recall,0.7171694529940521
C,resnet18,123,macro_f1,0.7450964933578407
C,resnet18,123,macro_auc_ovr,0.9756017609374622
C,resnet18,2024,accuracy,0.8681318681318682
C,resnet18,2024,balanced_accuracy,0.7287847688457222
C,resnet18,2024,macro_precision,0.7486553971721316
C,resnet18,2024,macro_recall,0.7287847688457222
C,resnet18,2024,macro_f1,0.734209603565192
C,resnet18,2024,macro_auc_ovr,0.9771922392568152
C,resnet18,3407,accuracy,0.8661338661338661
C,resnet18,3407,balanced_accuracy,0.698112558732663
C,resnet18,3407,macro_precision,0.7524877749184016
C,resnet18,3407,macro_recall,0.698112558732663
C,resnet18,3407,macro_f1,0.7162722915669882
C,resnet18,3407,macro_auc_ovr,0.9760095526937193
C,resnet18,7777,accuracy,0.8731268731268731
C,resnet18,7777,balanced_accuracy,0.721473141825804
C,resnet18,7777,macro_precision,0.7913751224486824
C,resnet18,7777,macro_recall,0.721473141825804
C,resnet18,7777,macro_f1,0.740550063725275
C,resnet18,7777,macro_auc_ovr,0.9756651508260339
C,resnet50,42,accuracy,0.8871128871128872
C,resnet50,42,balanced_accuracy,0.7719966692091076
C,resnet50,42,macro_precision,0.8382725467158924
C,resnet50,42,macro_recall,0.7719966692091076
C,resnet50,42,macro_f1,0.7993873664793015
C,resnet50,42,macro_auc_ovr,0.9820497090633094
C,resnet50,123,accuracy,0.8831168831168831
C,resnet50,123,balanced_accuracy,0.7459622765852519
C,resnet50,123,macro_precision,0.8208519243403959
C,resnet50,123,macro_recall,0.7459622765852519
C,resnet50,123,macro_f1,0.7774051149106435
C,resnet50,123,macro_auc_ovr,0.9810646858143769
C,resnet50,2024,accuracy,0.8911088911088911
C,resnet50,2024,balanced_accuracy,0.7587680617223442
C,resnet50,2024,macro_precision,0.852412739766649
C,resnet50,2024,macro_recall,0.7587680617223442
C,resnet50,2024,macro_f1,0.7959742876800907
C,resnet50,2024,macro_auc_ovr,0.9815822002803747
C,resnet50,3407,accuracy,0.8831168831168831
C,resnet50,3407,balanced_accuracy,0.7578663876886755
C,resnet50,3407,macro_precision,0.8016515446619615
C,resnet50,3407,macro_recall,0.7578663876886755
C,resnet50,3407,macro_f1,0.7729873616640782
C,resnet50,3407,macro_auc_ovr,0.9803714873944279
C,resnet50,7777,accuracy,0.8841158841158842
C,resnet50,7777,balanced_accuracy,0.7550549120965913
C,resnet50,7777,macro_precision,0.8326762962077232
C,resnet50,7777,macro_recall,0.7550549120965913
C,resnet50,7777,macro_f1,0.7873086071463941
C,resnet50,7777,macro_auc_ovr,0.9789580986537233
C,efficientnet_b0,42,accuracy,0.8601398601398601
C,efficientnet_b0,42,balanced_accuracy,0.7014471732987638
C,efficientnet_b0,42,macro_precision,0.7416326591838901
C,efficientnet_b0,42,macro_recall,0.7014471732987638
C,efficientnet_b0,42,macro_f1,0.7141339652287284
C,efficientnet_b0,42,macro_auc_ovr,0.9724068353237421
C,efficientnet_b0,123,accuracy,0.8581418581418582
C,efficientnet_b0,123,balanced_accuracy,0.6865415405285928
C,efficientnet_b0,123,macro_precision,0.7536514567322606
C,efficientnet_b0,123,macro_recall,0.6865415405285928
C,efficientnet_b0,123,macro_f1,0.7088941883119881
C,efficientnet_b0,123,macro_auc_ovr,0.9722952340888077
C,efficientnet_b0,2024,accuracy,0.8561438561438561
C,efficientnet_b0,2024,balanced_accuracy,0.6583560854862256
C,efficientnet_b0,2024,macro_precision,0.7534167420251164
C,efficientnet_b0,2024,macro_recall,0.6583560854862256
C,efficientnet_b0,2024,macro_f1,0.6933527055527791
C,efficientnet_b0,2024,macro_auc_ovr,0.9732200964481063
C,efficientnet_b0,3407,accuracy,0.8551448551448552
C,efficientnet_b0,3407,balanced_accuracy,0.6804610104055021
C,efficientnet_b0,3407,macro_precision,0.7381005567057412
C,efficientnet_b0,3407,macro_recall,0.6804610104055021
C,efficientnet_b0,3407,macro_f1,0.6982639442995885
C,efficientnet_b0,3407,macro_auc_ovr,0.9719848875669731
C,efficientnet_b0,7777,accuracy,0.8591408591408591
C,efficientnet_b0,7777,balanced_accuracy,0.6771627164233809
C,efficientnet_b0,7777,macro_precision,0.7470200887609951
C,efficientnet_b0,7777,macro_recall,0.6771627164233809
C,efficientnet_b0,7777,macro_f1,0.7041654309019734
C,efficientnet_b0,7777,macro_auc_ovr,0.973409129729253
D,resnet18,42,accuracy,0.8601398601398601
D,resnet18,42,balanced_accuracy,0.6846945594251016
D,resnet18,42,macro_precision,0.7055613007716567
D,resnet18,42,macro_recall,0.6846945594251016
D,resnet18,42,macro_f1,0.6878687400331059
D,resnet18,42,macro_auc_ovr,0.970766203326084
D,resnet18,123,accuracy,0.8831168831168831
D,resnet18,123,balanced_accuracy,0.7564872964959751
D,resnet18,123,macro_precision,0.7917019791465526
D,resnet18,123,macro_recall,0.7564872964959751
D,resnet18,123,macro_f1,0.7718991603621109
D,resnet18,123,macro_auc_ovr,0.9781605911620564
D,resnet18,2024,accuracy,0.8591408591408591
D,resnet18,2024,balanced_accuracy,0.70152150102616
D,resnet18,2024,macro_precision,0.7059411583452884
D,resnet18,2024,macro_recall,0.70152150102616
D,resnet18,2024,macro_f1,0.6990237682827621
D,resnet18,2024,macro_auc_ovr,0.9735602125565288
D,resnet18,3407,accuracy,0.8691308691308691
D,resnet18,3407,balanced_accuracy,0.7187022903925978
D,resnet18,3407,macro_precision,0.7155677046050517
D,resnet18,3407,macro_recall,0.7187022903925978
D,resnet18,3407,macro_f1,0.7126265600067122
D,resnet18,3407,macro_auc_ovr,0.974137044666805
D,resnet18,7777,accuracy,0.8611388611388612
D,resnet18,7777,balanced_accuracy,0.6928267450832217
D,resnet18,7777,macro_precision,0.7445653208398161
D,resnet18,7777,macro_recall,0.6928267450832217
D,resnet18,7777,macro_f1,0.7058453399585277
D,resnet18,7777,macro_auc_ovr,0.970988528822858
D,resnet50,42,accuracy,0.8911088911088911
D,resnet50,42,balanced_accuracy,0.7863038029722943
D,resnet50,42,macro_precision,0.8186884460665781
D,resnet50,42,macro_recall,0.7863038029722943
D,resnet50,42,macro_f1,0.798714187552663
D,resnet50,42,macro_auc_ovr,0.9774505661653888
D,resnet50,123,accuracy,0.8911088911088911
D,resnet50,123,balanced_accuracy,0.797033759706607
D,resnet50,123,macro_precision,0.8229262225229966
D,resnet50,123,macro_recall,0.797033759706607
D,resnet50,123,macro_f1,0.8061514913200206
D,resnet50,123,macro_auc_ovr,0.9820299753221109
D,resnet50,2024,accuracy,0.9050949050949051
D,resnet50,2024,balanced_accuracy,0.8064006915825874
D,resnet50,2024,macro_precision,0.8373558422363397
D,resnet50,2024,macro_recall,0.8064006915825874
D,resnet50,2024,macro_f1,0.8158602214344916
D,resnet50,2024,macro_auc_ovr,0.9830957703512108
D,resnet50,3407,accuracy,0.8911088911088911
D,resnet50,3407,balanced_accuracy,0.777293199502339
D,resnet50,3407,macro_precision,0.8016682921869354
D,resnet50,3407,macro_recall,0.777293199502339
D,resnet50,3407,macro_f1,0.7860545892853337
D,resnet50,3407,macro_auc_ovr,0.9794177813402788
D,resnet50,7777,accuracy,0.9010989010989011
D,resnet50,7777,balanced_accuracy,0.7811133308557999
D,resnet50,7777,macro_precision,0.8765880381780937
D,resnet50,7777,macro_recall,0.7811133308557999
D,resnet50,7777,macro_f1,0.8197082364399666
D,resnet50,7777,macro_auc_ovr,0.9794135487177964
D,efficientnet_b0,42,accuracy,0.8581418581418582
D,efficientnet_b0,42,balanced_accuracy,0.6787412583742769
D,efficientnet_b0,42,macro_precision,0.7367721267031506
D,efficientnet_b0,42,macro_recall,0.6787412583742769
D,efficientnet_b0,42,macro_f1,0.6970595570089503
D,efficientnet_b0,42,macro_auc_ovr,0.9695380726352066
D,efficientnet_b0,123,accuracy,0.8551448551448552
D,efficientnet_b0,123,balanced_accuracy,0.6542493736770779
D,efficientnet_b0,123,macro_precision,0.7374172019884943
D,efficientnet_b0,123,macro_recall,0.6542493736770779
D,efficientnet_b0,123,macro_f1,0.6843377658633116
D,efficientnet_b0,123,macro_auc_ovr,0.9702146277513796
D,efficientnet_b0,2024,accuracy,0.8591408591408591
D,efficientnet_b0,2024,balanced_accuracy,0.7043728101484408
D,efficientnet_b0,2024,macro_precision,0.7765724036770211
D,efficientnet_b0,2024,macro_recall,0.7043728101484408
D,efficientnet_b0,2024,macro_f1,0.726764868881442
D,efficientnet_b0,2024,macro_auc_ovr,0.9709214739088362
D,efficientnet_b0,3407,accuracy,0.8541458541458542
D,efficientnet_b0,3407,balanced_accuracy,0.6735135593854668
D,efficientnet_b0,3407,macro_precision,0.7709336224276849
D,efficientnet_b0,3407,macro_recall,0.6735135593854668
D,efficientnet_b0,3407,macro_f1,0.7033979943287383
D,efficientnet_b0,3407,macro_auc_ovr,0.9707179076841778
D,efficientnet_b0,7777,accuracy,0.8541458541458542
D,efficientnet_b0,7777,balanced_accuracy,0.6878179570210106
D,efficientnet_b0,7777,macro_precision,0.7439407246548291
D,efficientnet_b0,7777,macro_recall,0.6878179570210106
D,efficientnet_b0,7777,macro_f1,0.7029065868010533
