"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"segformer","mIoU","Controlnet","Siamese","5","-0.02034983317057293","-2.0929413229370524","0.009448001118481517","0.0625","0.15116801789570428"
"segformer","mIoU","Controlnet","T2I-Adapter","5","-0.004157554149627729","-0.3874765663396013","0.435136465482496","0.4375","1.0"
"segformer","mIoU","Controlnet","baseline","5","0.02054434458414709","3.9567731709157408","0.0009010248498827341","0.0625","0.01802049699765468"
"segformer","mIoU","Controlnet","flow","5","-0.019754376888275194","-2.157489882626148","0.008496442499263117","0.0625","0.144439522487473"
"segformer","mIoU","DFMGAN","Siamese","5","-0.01804788970947264","-1.3277831641949134","0.04118454674198824","0.125","0.41184546741988237"
"segformer","mIoU","DFMGAN","T2I-Adapter","5","-0.0018556106885274427","-0.11253104690982763","0.8137283975883532","0.8125","1.0"
"segformer","mIoU","DFMGAN","baseline","5","0.022846288045247375","7.375965161150573","7.913462951421481e-05","0.0625","0.001661827219798511"
"segformer","mIoU","DFMGAN","flow","5","-0.017452433427174906","-1.4333657622113536","0.032741207435057075","0.0625","0.3605883744707151"
"segformer","mIoU","Siamese","T2I-Adapter","5","0.0161922790209452","1.5124165951365742","0.027737567266978087","0.0625","0.3605883744707151"
"segformer","mIoU","Siamese","baseline","5","0.04089417775472002","3.8749217091274653","0.0009762155754403595","0.0625","0.018252824369957454"
"segformer","mIoU","Siamese","flow","5","0.000595456282297735","0.0661455763353005","0.889573175401196","1.0","1.0"
"segformer","mIoU","T2I-Adapter","baseline","5","0.02470189873377482","1.7296068530263078","0.01803149575965321","0.0625","0.2704724363947981"
"segformer","mIoU","T2I-Adapter","flow","5","-0.015596822738647464","-1.4758968727147779","0.029927649317222936","0.125","0.3605883744707151"
"segformer","mIoU","baseline","flow","5","-0.040298721472422284","-3.891184107797689","0.0009606749668398661","0.0625","0.018252824369957454"
"unet","mDice","ArSDM","Controlnet","5","0.016326735178629526","1.6350814974189969","0.021653601845467028","0.0625","0.28245132352742547"
"unet","mDice","ArSDM","DFMGAN","5","0.01875159772237143","2.57182172226118","0.004533212594156148","0.0625","0.09066425188312296"
"unet","mDice","ArSDM","Siamese","5","0.0027918739318847363","0.17256529635960197","0.719238877964933","1.0","1.0"
