group,model,seed,metric,value
Controlnet,resnet50,42,macro_f1,0.8745901859886321
Controlnet,resnet50,42,macro_auc_ovr,0.9873109771146156
Controlnet,resnet50,123,accuracy,0.9173553719008265
Controlnet,resnet50,123,balanced_accuracy,0.871128871128871
Controlnet,resnet50,123,macro_precision,0.9031841065338602
Controlnet,resnet50,123,macro_recall,0.871128871128871
Controlnet,resnet50,123,macro_f1,0.8840041591061999
Controlnet,resnet50,123,macro_auc_ovr,0.9883694751490223
Controlnet,resnet50,2024,accuracy,0.9173553719008265
Controlnet,resnet50,2024,balanced_accuracy,0.8521062271062271
Controlnet,resnet50,2024,macro_precision,0.8993872700595389
Controlnet,resnet50,2024,macro_recall,0.8521062271062271
Controlnet,resnet50,2024,macro_f1,0.8684707874341898
Controlnet,resnet50,2024,macro_auc_ovr,0.9797391878814473
Controlnet,resnet50,3407,accuracy,0.8925619834710744
Controlnet,resnet50,3407,balanced_accuracy,0.837037962037962
Controlnet,resnet50,3407,macro_precision,0.885285418515232
Controlnet,resnet50,3407,macro_recall,0.837037962037962
Controlnet,resnet50,3407,macro_f1,0.8534090791296537
Controlnet,resnet50,3407,macro_auc_ovr,0.9797027394525237
Controlnet,resnet50,7777,accuracy,0.8842975206611571
Controlnet,resnet50,7777,balanced_accuracy,0.8498584748584749
Controlnet,resnet50,7777,macro_precision,0.8711819357019077
Controlnet,resnet50,7777,macro_recall,0.8498584748584749
Controlnet,resnet50,7777,macro_f1,0.857677382746763
Controlnet,resnet50,7777,macro_auc_ovr,0.9850230518064667
Controlnet,efficientnet_b0,42,accuracy,0.8099173553719008
Controlnet,efficientnet_b0,42,balanced_accuracy,0.7404678654678654
Controlnet,efficientnet_b0,42,macro_precision,0.8232787801110782
Controlnet,efficientnet_b0,42,macro_recall,0.7404678654678654
Controlnet,efficientnet_b0,42,macro_f1,0.7538025611324782
Controlnet,efficientnet_b0,42,macro_auc_ovr,0.9612244007938554
Controlnet,efficientnet_b0,123,accuracy,0.8016528925619835
