model,metric,group,n,mean,std,ci95_low,ci95_high
resnet18,macro_auc_ovr,flow,5,0.97305269222841,0.006745881773009475,0.9646765736947251,0.9814288107620948
resnet18,macro_f1,ArSDM,5,0.8311950073587713,0.029094457878541116,0.7950694664637309,0.8673205482538117
resnet18,macro_f1,Controlnet,5,0.8302243412927048,0.01866952869414337,0.8070430596497549,0.8534056229356548
resnet18,macro_f1,DFMGAN,5,0.8311831597077142,0.026537739841247396,0.7982322035531395,0.8641341158622888
resnet18,macro_f1,Derm-T2IM,5,0.8363668399165224,0.015187007944028616,0.8175096789119874,0.8552240009210573
resnet18,macro_f1,DreamBooth,5,0.8186201960525356,0.026456963646503535,0.7857695367908862,0.8514708553141849
resnet18,macro_f1,LesionGen,5,0.8117058834572758,0.026486743443663783,0.7788182476936188,0.8445935192209327
resnet18,macro_f1,Siamese,5,0.8044030274403584,0.023122240771283782,0.7756929735168561,0.8331130813638608
resnet18,macro_f1,T2I-Adapter,5,0.8258080680425014,0.016643096728097967,0.8051429340165992,0.8464732020684036
resnet18,macro_f1,baseline,5,0.8259002450458695,0.018344459807964602,0.8031225897358238,0.8486779003559151
resnet18,macro_f1,flow,5,0.836619338065756,0.027071607741695883,0.8030054973593977,0.8702331787721141
resnet18,macro_precision,ArSDM,5,0.8634918657579658,0.0269642630143739,0.8300113111349203,0.8969724203810112
