group,model,seed,metric,value
DFMGAN,efficientnet_b0,3407,macro_auc_ovr,0.9696486280803062
DFMGAN,efficientnet_b0,7777,accuracy,0.8531468531468531
DFMGAN,efficientnet_b0,7777,balanced_accuracy,0.6418509919041006
DFMGAN,efficientnet_b0,7777,macro_precision,0.7517990355643233
DFMGAN,efficientnet_b0,7777,macro_recall,0.6418509919041006
DFMGAN,efficientnet_b0,7777,macro_f1,0.6771708120487302
DFMGAN,efficientnet_b0,7777,macro_auc_ovr,0.9685430198464324
Derm-T2IM,resnet18,42,accuracy,0.8701298701298701
Derm-T2IM,resnet18,42,balanced_accuracy,0.7589214195189028
Derm-T2IM,resnet18,42,macro_precision,0.7836445539815635
Derm-T2IM,resnet18,42,macro_recall,0.7589214195189028
Derm-T2IM,resnet18,42,macro_f1,0.7675854309210474
Derm-T2IM,resnet18,42,macro_auc_ovr,0.9755510495775924
Derm-T2IM,resnet18,123,accuracy,0.8741258741258742
Derm-T2IM,resnet18,123,balanced_accuracy,0.7359124728476015
Derm-T2IM,resnet18,123,macro_precision,0.7660893166463565
Derm-T2IM,resnet18,123,macro_recall,0.7359124728476015
Derm-T2IM,resnet18,123,macro_f1,0.7477726574500768
Derm-T2IM,resnet18,123,macro_auc_ovr,0.972429053275499
Derm-T2IM,resnet18,2024,accuracy,0.8741258741258742
Derm-T2IM,resnet18,2024,balanced_accuracy,0.7070903718274902
Derm-T2IM,resnet18,2024,macro_precision,0.7752554506057244
Derm-T2IM,resnet18,2024,macro_recall,0.7070903718274902
Derm-T2IM,resnet18,2024,macro_f1,0.7325108438506812
Derm-T2IM,resnet18,2024,macro_auc_ovr,0.9758127860888302
Derm-T2IM,resnet18,3407,accuracy,0.8711288711288712
Derm-T2IM,resnet18,3407,balanced_accuracy,0.7065786037511292
Derm-T2IM,resnet18,3407,macro_precision,0.7523248487679651
Derm-T2IM,resnet18,3407,macro_recall,0.7065786037511292
Derm-T2IM,resnet18,3407,macro_f1,0.726962466490701
Derm-T2IM,resnet18,3407,macro_auc_ovr,0.973436190045909
Derm-T2IM,resnet18,7777,accuracy,0.8801198801198801
Derm-T2IM,resnet18,7777,balanced_accuracy,0.7435207150929151
Derm-T2IM,resnet18,7777,macro_precision,0.8036359884791942
Derm-T2IM,resnet18,7777,macro_recall,0.7435207150929151
Derm-T2IM,resnet18,7777,macro_f1,0.7667517961801836
Derm-T2IM,resnet18,7777,macro_auc_ovr,0.9759341675233453
Derm-T2IM,resnet50,42,accuracy,0.8981018981018981
Derm-T2IM,resnet50,42,balanced_accuracy,0.7487707536576416
Derm-T2IM,resnet50,42,macro_precision,0.8273248321361578
Derm-T2IM,resnet50,42,macro_recall,0.7487707536576416
Derm-T2IM,resnet50,42,macro_f1,0.7807710136735996
Derm-T2IM,resnet50,42,macro_auc_ovr,0.9842521731378818
Derm-T2IM,resnet50,123,accuracy,0.9050949050949051
Derm-T2IM,resnet50,123,balanced_accuracy,0.8012247183532054
Derm-T2IM,resnet50,123,macro_precision,0.8516877025768437
Derm-T2IM,resnet50,123,macro_recall,0.8012247183532054
Derm-T2IM,resnet50,123,macro_f1,0.8236793783304864
Derm-T2IM,resnet50,123,macro_auc_ovr,0.983701973544715
Derm-T2IM,resnet50,2024,accuracy,0.8921078921078921
Derm-T2IM,resnet50,2024,balanced_accuracy,0.7638908746673317
Derm-T2IM,resnet50,2024,macro_precision,0.7976130993664317
Derm-T2IM,resnet50,2024,macro_recall,0.7638908746673317
Derm-T2IM,resnet50,2024,macro_f1,0.7786403901099386
Derm-T2IM,resnet50,2024,macro_auc_ovr,0.982469136691767
Derm-T2IM,resnet50,3407,accuracy,0.8961038961038961
Derm-T2IM,resnet50,3407,balanced_accuracy,0.8054581379030428
Derm-T2IM,resnet50,3407,macro_precision,0.80631515986322
Derm-T2IM,resnet50,3407,macro_recall,0.8054581379030428
Derm-T2IM,resnet50,3407,macro_f1,0.8023821941210995
Derm-T2IM,resnet50,3407,macro_auc_ovr,0.9859163951738755
Derm-T2IM,resnet50,7777,accuracy,0.8951048951048951
Derm-T2IM,resnet50,7777,balanced_accuracy,0.7889846556580772
Derm-T2IM,resnet50,7777,macro_precision,0.8155128191027426
Derm-T2IM,resnet50,7777,macro_recall,0.7889846556580772
Derm-T2IM,resnet50,7777,macro_f1,0.7969608585598953
Derm-T2IM,resnet50,7777,macro_auc_ovr,0.9847760251171876
Derm-T2IM,efficientnet_b0,42,accuracy,0.8591408591408591
Derm-T2IM,efficientnet_b0,42,balanced_accuracy,0.7103381294457326
Derm-T2IM,efficientnet_b0,42,macro_precision,0.7741786484411718
Derm-T2IM,efficientnet_b0,42,macro_recall,0.7103381294457326
Derm-T2IM,efficientnet_b0,42,macro_f1,0.7316281014125147
Derm-T2IM,efficientnet_b0,42,macro_auc_ovr,0.9707839121872721
Derm-T2IM,efficientnet_b0,123,accuracy,0.8511488511488512
Derm-T2IM,efficientnet_b0,123,balanced_accuracy,0.682394592969854
Derm-T2IM,efficientnet_b0,123,macro_precision,0.7657931556407125
Derm-T2IM,efficientnet_b0,123,macro_recall,0.682394592969854
Derm-T2IM,efficientnet_b0,123,macro_f1,0.7118446623832977
Derm-T2IM,efficientnet_b0,123,macro_auc_ovr,0.9689280307917987
Derm-T2IM,efficientnet_b0,2024,accuracy,0.8611388611388612
Derm-T2IM,efficientnet_b0,2024,balanced_accuracy,0.711077310296416
Derm-T2IM,efficientnet_b0,2024,macro_precision,0.7763115029437645
Derm-T2IM,efficientnet_b0,2024,macro_recall,0.711077310296416
Derm-T2IM,efficientnet_b0,2024,macro_f1,0.7345406567925842
Derm-T2IM,efficientnet_b0,2024,macro_auc_ovr,0.9704304957544096
Derm-T2IM,efficientnet_b0,3407,accuracy,0.8521478521478522
Derm-T2IM,efficientnet_b0,3407,balanced_accuracy,0.6945340835536392
Derm-T2IM,efficientnet_b0,3407,macro_precision,0.7675674445506779
Derm-T2IM,efficientnet_b0,3407,macro_recall,0.6945340835536392
Derm-T2IM,efficientnet_b0,3407,macro_f1,0.7206898056561977
Derm-T2IM,efficientnet_b0,3407,macro_auc_ovr,0.9680791370961843
Derm-T2IM,efficientnet_b0,7777,accuracy,0.8531468531468531
