"model","metric","group","n","mean","std","ci95_low","ci95_high"
"efficientnet_b0","macro_auc_ovr","Siamese","5","0.8574819563152897","0.006481494995494793","0.8494341173248459","0.8655297953057335"
"efficientnet_b0","macro_auc_ovr","T2I-Adapter","5","0.8651813865147199","0.004435831755883478","0.8596735739213504","0.8706891991080894"
"efficientnet_b0","macro_auc_ovr","baseline","5","0.8863497942386832","0.009240743122060214","0.8748758961873719","0.8978236922899945"
"efficientnet_b0","macro_auc_ovr","flow","5","0.8655477547144214","0.009271704502662728","0.8540354130314813","0.8770600963973614"
"efficientnet_b0","macro_f1","ArSDM","5","0.6657468118986192","0.0072387361203109495","0.6567587338655319","0.6747348899317065"
"efficientnet_b0","macro_f1","Controlnet","5","0.6975877316985716","0.00570190274895764","0.6905078843339318","0.7046675790632113"
"efficientnet_b0","macro_f1","DFMGAN","5","0.6366318495671103","0.015315345399928812","0.617615336563963","0.6556483625702576"
"efficientnet_b0","macro_f1","Derm-T2IM","5","0.6779368607374839","0.023599921197968395","0.6486336882255207","0.7072400332494472"
"efficientnet_b0","macro_f1","DreamBooth","5","0.6066580369979183","0.00674468523433299","0.5982834041632306","0.6150326698326061"
"efficientnet_b0","macro_f1","LesionGen","5","0.7013497269926421","0.030713719516966834","0.663213607217496","0.7394858467677882"
"efficientnet_b0","macro_f1","Siamese","5","0.6995181084676029","0.017914603981479486","0.6772741896617219","0.7217620272734838"
"efficientnet_b0","macro_f1","T2I-Adapter","5","0.6956288352505218","0.01798925869107062","0.6732922203794451","0.7179654501215984"
"efficientnet_b0","macro_f1","baseline","5","0.7195520357922907","0.03394854285253603","0.6773993523408188","0.7617047192437625"
"efficientnet_b0","macro_f1","flow","5","0.706231674974149","0.014147382111694657","0.6886653799372258","0.7237979700110722"
"efficientnet_b0","macro_precision","ArSDM","5","0.7228580236200484","0.009586914193647282","0.7109542974119278","0.7347617498281689"
"efficientnet_b0","macro_precision","Controlnet","5","0.7454775951379151","0.02038999752073753","0.7201600692929513","0.770795120982879"
"efficientnet_b0","macro_precision","DFMGAN","5","0.7521981825467159","0.014955870119900816","0.7336280170570236","0.7707683480364081"
"efficientnet_b0","macro_precision","Derm-T2IM","5","0.7285625751470917","0.029744910867062956","0.6916293901936796","0.7654957601005037"
"efficientnet_b0","macro_precision","DreamBooth","5","0.6863481021673887","0.013134466087139106","0.6700395084913598","0.7026566958434176"
"efficientnet_b0","macro_precision","LesionGen","5","0.7696898741636078","0.01830113404570791","0.746966014892751","0.7924137334344645"
"efficientnet_b0","macro_precision","Siamese","5","0.7218229370025994","0.022428596825945748","0.6939741557935952","0.7496717182116035"
"efficientnet_b0","macro_precision","T2I-Adapter","5","0.7278680222064673","0.016315294626063515","0.7076099082491969","0.7481261361637377"
"efficientnet_b0","macro_precision","baseline","5","0.7967454343101039","0.018658338499836946","0.7735780471285572","0.8199128214916507"
"efficientnet_b0","macro_precision","flow","5","0.740530026003933","0.007397944503519565","0.7313442646532033","0.7497157873546627"
"efficientnet_b0","macro_recall","ArSDM","5","0.6488888888888888","0.0049473908771521516","0.6427458917516873","0.6550318860260904"
"efficientnet_b0","macro_recall","Controlnet","5","0.6855189255189253","0.006682458363765203","0.6772215575491425","0.6938162934887082"
"efficientnet_b0","macro_recall","DFMGAN","5","0.614993894993895","0.012465399940605032","0.5995160566644344","0.6304717333233556"
"efficientnet_b0","macro_recall","Derm-T2IM","5","0.6663247863247863","0.019830165014883175","0.641702384347366","0.6909471883022066"
"efficientnet_b0","macro_recall","DreamBooth","5","0.5953113553113554","0.005226541330214566","0.5888217471065039","0.6018009635162068"
"efficientnet_b0","macro_recall","LesionGen","5","0.6797802197802197","0.03012616077868568","0.6423736505372274","0.7171867890232121"
"efficientnet_b0","macro_recall","Siamese","5","0.6883760683760684","0.015172236047473817","0.6695372491036707","0.707214887648466"
"efficientnet_b0","macro_recall","T2I-Adapter","5","0.6795604395604395","0.01863509487998855","0.6564219131448464","0.7026989659760327"
"efficientnet_b0","macro_recall","baseline","5","0.6987545787545788","0.03148909833430674","0.659655699016972","0.7378534584921856"
"efficientnet_b0","macro_recall","flow","5","0.6911843711843713","0.017856574091106022","0.6690125060041867","0.7133562363645558"
"resnet18","accuracy","ArSDM","5","0.776","0.014605934866804447","0.7578643365157798","0.7941356634842203"
"resnet18","accuracy","Controlnet","5","0.7653333333333333","0.025991451586157236","0.7330606836377457","0.7976059830289209"
"resnet18","accuracy","DFMGAN","5","0.7506666666666666","0.019206480387850607","0.7268186714368657","0.7745146618964674"
"resnet18","accuracy","Derm-T2IM","5","0.772","0.03211091887677945","0.7321290280814613","0.8118709719185387"
"resnet18","accuracy","DreamBooth","5","0.7293333333333333","0.03252349578040125","0.6889500795270769","0.7697165871395897"
"resnet18","accuracy","LesionGen","5","0.7693333333333333","0.03003701420285014","0.732037454184119","0.8066292124825476"
"resnet18","accuracy","Siamese","5","0.7413333333333334","0.010954451150103345","0.7277315857201683","0.7549350809464985"
"resnet18","accuracy","T2I-Adapter","5","0.7573333333333333","0.010110500592068741","0.7447794887443436","0.769887177922323"
"resnet18","accuracy","baseline","5","0.7746666666666666","0.012823589374447573","0.7587440774126667","0.7905892559206665"
"resnet18","accuracy","flow","5","0.7773333333333332","0.01605545943838971","0.7573978473740638","0.7972688192926026"
"resnet18","balanced_accuracy","ArSDM","5","0.7101831501831501","0.027198415432242877","0.6764118569327444","0.7439544434335559"
"resnet18","balanced_accuracy","Controlnet","5","0.6869352869352869","0.030723894347631564","0.6487865334392167","0.7250840404313572"
"resnet18","balanced_accuracy","DFMGAN","5","0.6825641025641025","0.028149229185439793","0.6476122181073551","0.7175159870208498"
"resnet18","balanced_accuracy","Derm-T2IM","5","0.7051282051282051","0.0426370759178988","0.6521872829722694","0.7580691272841408"
"resnet18","balanced_accuracy","DreamBooth","5","0.6552625152625152","0.038729573630576525","0.6071733980196464","0.703351632505384"
"resnet18","balanced_accuracy","LesionGen","5","0.6915018315018314","0.046122551425526875","0.6342331198914529","0.7487705431122099"
"resnet18","balanced_accuracy","Siamese","5","0.6735531135531134","0.007622510249141451","0.6640885170008153","0.6830177101054116"
