"group","model","seed","metric","value"
"Controlnet","resnet50","123","macro_auc_ovr","0.9242527020304797"
"Controlnet","resnet50","123","macro_f1","0.7722638161914648"
"Controlnet","resnet50","123","macro_precision","0.7929292929292929"
"Controlnet","resnet50","123","macro_recall","0.7626373626373626"
"Controlnet","resnet50","2024","accuracy","0.8"
"Controlnet","resnet50","2024","balanced_accuracy","0.7330891330891331"
"Controlnet","resnet50","2024","macro_auc_ovr","0.9109800795911905"
"Controlnet","resnet50","2024","macro_f1","0.7540268709380702"
"Controlnet","resnet50","2024","macro_precision","0.8118021333666022"
"Controlnet","resnet50","2024","macro_recall","0.7330891330891331"
"Controlnet","resnet50","3407","accuracy","0.8133333333333334"
"Controlnet","resnet50","3407","balanced_accuracy","0.7452991452991453"
"Controlnet","resnet50","3407","macro_auc_ovr","0.9123849093293538"
"Controlnet","resnet50","3407","macro_f1","0.761316555409715"
"Controlnet","resnet50","3407","macro_precision","0.8130695587734582"
"Controlnet","resnet50","3407","macro_recall","0.7452991452991453"
"Controlnet","resnet50","7777","accuracy","0.8266666666666667"
"Controlnet","resnet50","7777","balanced_accuracy","0.7711843711843711"
"Controlnet","resnet50","7777","macro_auc_ovr","0.9283066521955411"
"Controlnet","resnet50","7777","macro_f1","0.7841861948031245"
"Controlnet","resnet50","7777","macro_precision","0.812107788851975"
"Controlnet","resnet50","7777","macro_recall","0.7711843711843711"
"DFMGAN","efficientnet_b0","42","accuracy","0.7133333333333334"
"DFMGAN","efficientnet_b0","42","balanced_accuracy","0.6140415140415141"
"DFMGAN","efficientnet_b0","42","macro_auc_ovr","0.8484013928458373"
"DFMGAN","efficientnet_b0","42","macro_f1","0.6383221397431366"
"DFMGAN","efficientnet_b0","42","macro_precision","0.761768629693158"
"DFMGAN","efficientnet_b0","42","macro_recall","0.6140415140415141"
"DFMGAN","efficientnet_b0","123","accuracy","0.72"
"DFMGAN","efficientnet_b0","123","balanced_accuracy","0.6146520146520146"
"DFMGAN","efficientnet_b0","123","macro_auc_ovr","0.8627311988423099"
"DFMGAN","efficientnet_b0","123","macro_f1","0.6398849406081334"
"DFMGAN","efficientnet_b0","123","macro_precision","0.769939538756743"
"DFMGAN","efficientnet_b0","123","macro_recall","0.6146520146520146"
"DFMGAN","efficientnet_b0","2024","accuracy","0.72"
"DFMGAN","efficientnet_b0","2024","balanced_accuracy","0.6288156288156288"
"DFMGAN","efficientnet_b0","2024","macro_auc_ovr","0.8485146746257858"
"DFMGAN","efficientnet_b0","2024","macro_f1","0.6510102897911398"
"DFMGAN","efficientnet_b0","2024","macro_precision","0.7553444533642554"
"DFMGAN","efficientnet_b0","2024","macro_recall","0.6288156288156288"
