"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"resnet50","accuracy","Controlnet","Siamese","5","0.02000000000000004","1.6035674514745506","0.023050365013243607","0.0625","0.7376116804237954"
"resnet50","accuracy","Controlnet","T2I-Adapter","5","-0.0013333333333332754","-0.18257418583504778","0.7040000000000115","0.8125","1.0"
"resnet50","accuracy","Controlnet","baseline","5","-0.022666666666666634","-1.180157228651058","0.0576459485354993","0.06788915486182899","1.0"
"resnet50","accuracy","Controlnet","flow","5","-0.007999999999999962","-0.3852967794407601","0.43751978747716075","0.8125","1.0"
"resnet50","accuracy","DFMGAN","Derm-T2IM","5","0.010666666666666668","0.7715885154726599","0.1595528526983936","0.10880943004054568","1.0"
"resnet50","accuracy","DFMGAN","DreamBooth","5","0.058666666666666714","19.67739820199804","1.5953152568230489e-06","0.0625","7.178918655703719e-05"
"resnet50","accuracy","DFMGAN","LesionGen","5","-0.005333333333333301","-0.2793721183078296","0.566037177700043","0.4614509878333607","1.0"
"resnet50","accuracy","DFMGAN","Siamese","5","0.017333333333333378","0.675837818383049","0.20526123434133633","0.1875","1.0"
"resnet50","accuracy","DFMGAN","T2I-Adapter","5","-0.003999999999999937","-0.16452254913212197","0.7316000830813256","1.0","1.0"
"resnet50","accuracy","DFMGAN","baseline","5","-0.025333333333333298","-1.3270175619621982","0.04125450358411427","0.06788915486182899","1.0"
"resnet50","accuracy","DFMGAN","flow","5","-0.010666666666666625","-0.8207826816681193","0.1403573866189959","0.3125","1.0"
"resnet50","accuracy","Derm-T2IM","DreamBooth","5","0.04800000000000004","3.513240262614723","0.0014186112260286686","0.0625","0.059581671493204084"
"resnet50","accuracy","Derm-T2IM","LesionGen","5","-0.01599999999999997","-1.4342743312012702","0.032677923336803145","0.0625","0.9476597767672912"
"resnet50","accuracy","Derm-T2IM","Siamese","5","0.00666666666666671","0.3244428422615272","0.5083296622422144","0.4375","1.0"
"resnet50","accuracy","Derm-T2IM","T2I-Adapter","5","-0.014666666666666606","-0.9214785982417275","0.10839243802227459","0.06559969214707187","1.0"
"resnet50","accuracy","Derm-T2IM","baseline","5","-0.03599999999999996","-3.2271172452028543","0.001955686270106476","0.0625","0.07934353153888696"
"resnet50","accuracy","Derm-T2IM","flow","5","-0.021333333333333294","-1.153199952250315","0.06141597352517052","0.06559969214707187","1.0"
"resnet50","accuracy","DreamBooth","LesionGen","5","-0.06400000000000002","-3.236159339823562","0.001935208086314316","0.0625","0.07934353153888696"
"resnet50","accuracy","DreamBooth","Siamese","5","-0.04133333333333333","-1.564738841887713","0.024921827605154327","0.0625","0.7476548281546298"
"resnet50","accuracy","DreamBooth","T2I-Adapter","5","-0.06266666666666665","-2.485763661135341","0.005128879442818306","0.0625","0.1948974188270956"
"resnet50","accuracy","DreamBooth","baseline","5","-0.084","-4.831879429738444","0.0004162391951277987","0.0625","0.018314524585623142"
"resnet50","accuracy","DreamBooth","flow","5","-0.06933333333333333","-4.517471324735913","0.0005404737035850435","0.0625","0.02324036925415687"
"resnet50","accuracy","LesionGen","Siamese","5","0.02266666666666668","2.241893609545681","0.007421788771994151","0.0625","0.2597626070197953"
"resnet50","accuracy","LesionGen","T2I-Adapter","5","0.001333333333333364","0.23904572186688444","0.6213082950374889","0.27630291733748347","1.0"
"resnet50","accuracy","LesionGen","baseline","5","-0.019999999999999997","-1.2247448713915896","0.051979694201925886","0.0625","1.0"
"resnet50","accuracy","LesionGen","flow","5","-0.005333333333333324","-0.309066963714502","0.5275206451698229","0.4652088184521418","1.0"
"resnet50","accuracy","Siamese","T2I-Adapter","5","-0.021333333333333315","-2.4542879643115834","0.005370441980612591","0.0625","0.1948974188270956"
"resnet50","accuracy","Siamese","baseline","5","-0.04266666666666667","-1.9038851753879333","0.013082580216561411","0.0625","0.444807727363088"
"resnet50","accuracy","Siamese","flow","5","-0.028000000000000004","-1.254990039801116","0.04850207488314659","0.125","1.0"
"resnet50","accuracy","T2I-Adapter","baseline","5","-0.02133333333333336","-1.0274580785086982","0.08317058534153095","0.06788915486182899","1.0"
"resnet50","accuracy","T2I-Adapter","flow","5","-0.006666666666666687","-0.32444284226152653","0.5083296622422152","0.28504940740261275","1.0"
"resnet50","accuracy","baseline","flow","5","0.014666666666666672","0.5552299116375763","0.2822379266039486","0.3125","1.0"
"resnet50","balanced_accuracy","ArSDM","Controlnet","5","-0.010989010989010973","-0.36839947793737704","0.4563539414851584","0.625","1.0"
"resnet50","balanced_accuracy","ArSDM","DFMGAN","5","-0.014114774114774065","-0.5090150664649836","0.3185854459581988","0.4375","1.0"
"resnet50","balanced_accuracy","ArSDM","Derm-T2IM","5","0.007130647130647127","0.1724656154767444","0.7193914587340012","0.8125","1.0"
"resnet50","balanced_accuracy","ArSDM","DreamBooth","5","0.052112332112332085","1.6002964752341333","0.02320140940030722","0.0625","0.9048549666119816"
"resnet50","balanced_accuracy","ArSDM","LesionGen","5","-0.015531135531135498","-0.6377867109915145","0.226977893984621","0.1875","1.0"
"resnet50","balanced_accuracy","ArSDM","Siamese","5","0.0020268620268620195","0.13818563041642712","0.7727526099423716","0.8125","1.0"
"resnet50","balanced_accuracy","ArSDM","T2I-Adapter","5","-0.00246642246642248","-0.10784313039602367","0.8212996907063537","0.8125","1.0"
"resnet50","balanced_accuracy","ArSDM","baseline","5","-0.03821733821733821","-1.1504321140975173","0.061818836695217275","0.0625","1.0"
"resnet50","balanced_accuracy","ArSDM","flow","5","-0.02617826617826615","-1.0408404719609416","0.08048191298480471","0.125","1.0"
"resnet50","balanced_accuracy","Controlnet","DFMGAN","5","-0.0031257631257630924","-0.10480428778566943","0.8262202955482179","0.8125","1.0"
"resnet50","balanced_accuracy","Controlnet","Derm-T2IM","5","0.0181196581196581","0.9140957291222412","0.11044289635433732","0.1875","1.0"
"resnet50","balanced_accuracy","Controlnet","DreamBooth","5","0.06310134310134305","1.756242052754703","0.017145153715601925","0.0625","0.685806148624077"
"resnet50","balanced_accuracy","Controlnet","LesionGen","5","-0.004542124542124526","-0.312774053255427","0.522846303245779","0.8125","1.0"
"resnet50","balanced_accuracy","Controlnet","Siamese","5","0.013015873015872991","0.7561748179161435","0.1661256245959573","0.1875","1.0"
"resnet50","balanced_accuracy","Controlnet","T2I-Adapter","5","0.008522588522588493","0.7399949330985681","0.1733321645655248","0.3125","1.0"
"resnet50","balanced_accuracy","Controlnet","baseline","5","-0.027228327228327243","-0.7944373735417177","0.1503108848030839","0.1875","1.0"
"resnet50","balanced_accuracy","Controlnet","flow","5","-0.01518925518925518","-0.5105298374454851","0.3173280011029596","0.4375","1.0"
"resnet50","balanced_accuracy","DFMGAN","Derm-T2IM","5","0.02124542124542119","0.8190661676484617","0.1409839223712143","0.0625","1.0"
"resnet50","balanced_accuracy","DFMGAN","DreamBooth","5","0.06622710622710615","9.66447332110015","2.7122151358835024e-05","0.0625","0.0012204968111475761"
"resnet50","balanced_accuracy","DFMGAN","LesionGen","5","-0.0014163614163614335","-0.06842877832676443","0.885797777901318","1.0","1.0"
"resnet50","balanced_accuracy","DFMGAN","Siamese","5","0.016141636141636086","0.5404289005683092","0.29343183521072524","0.4375","1.0"
"resnet50","balanced_accuracy","DFMGAN","T2I-Adapter","5","0.011648351648351585","0.6098829276340657","0.24435194216526987","0.3125","1.0"
"resnet50","balanced_accuracy","DFMGAN","baseline","5","-0.02410256410256415","-1.06054260259758","0.07670009644095238","0.125","1.0"
"resnet50","balanced_accuracy","DFMGAN","flow","5","-0.012063492063492087","-0.8050045283199001","0.14623075001886782","0.1875","1.0"
"resnet50","balanced_accuracy","Derm-T2IM","DreamBooth","5","0.044981684981684956","1.4817567018977835","0.029562812756915906","0.125","1.0"
"resnet50","balanced_accuracy","Derm-T2IM","LesionGen","5","-0.022661782661782627","-1.039131183566891","0.08081981108537029","0.125","1.0"
"resnet50","balanced_accuracy","Derm-T2IM","Siamese","5","-0.005103785103785108","-0.15496826472905306","0.7464131302981101","0.8125","1.0"
"resnet50","balanced_accuracy","Derm-T2IM","T2I-Adapter","5","-0.009597069597069607","-0.5012341267605441","0.32511705960610465","0.625","1.0"
