model,metric,group_1,group_2,n,mean_difference,cohen_dz,p_raw,p_wilcoxon,p_holm
unet,mIoU,B,E,5,-0.006016072014590512,-0.44926378114640725,0.371937296721957,0.3125,1.0
unet,mIoU,B,F,5,0.0037724540783808493,0.2928293712079588,0.5483470949785854,0.4375,1.0
unet,mIoU,B,G,5,0.0012765270965796826,0.1273305542197562,0.7899914490377706,0.8125,1.0
unet,mIoU,B,H,5,-0.008614783556192229,-0.5277225150796065,0.3033742807709394,0.3125,1.0
unet,mIoU,B,I,5,-0.011589201323159614,-0.7703286526839016,0.16007965061905075,0.3125,1.0
unet,mIoU,C,D,5,0.012371043201450327,1.4991469276205864,0.028510665102206817,0.125,0.501691080042711
unet,mIoU,C,E,5,-0.01745819553628669,-2.781561012193645,0.0034016516835465396,0.0625,0.08504129208866348
unet,mIoU,C,F,5,-0.00766966944331533,-0.6713669950558344,0.2076998427826534,0.3125,1.0
unet,mIoU,C,G,5,-0.010165596425116497,-1.4935812584368013,0.02884250455227209,0.0625,0.501691080042711
unet,mIoU,C,H,5,-0.02005690707788841,-2.02632712025793,0.010569245382778533,0.0625,0.2325233984211277
unet,mIoU,C,I,5,-0.023031324844855795,-2.7584890475074912,0.0035076473694040243,0.0625,0.08504129208866348
unet,mIoU,D,E,5,-0.02982923873773702,-4.589616421376454,0.0005082813005137105,0.0625,0.016773282916952445
unet,mIoU,D,F,5,-0.020040712644765656,-1.2214615659563903,0.05237429965109964,0.125,0.7856144947664946
unet,mIoU,D,G,5,-0.022536639626566823,-1.8472454920194705,0.014487222203492656,0.0625,0.3042316662733458
unet,mIoU,D,H,5,-0.03242795027933874,-4.485730876945363,0.000555437290838526,0.0625,0.017773993306832832
unet,mIoU,D,I,5,-0.03540236804630612,-3.718080628470591,0.0011433199554356126,0.0625,0.03201295875219715
unet,mIoU,E,F,5,0.009788526092971362,0.9127646774717473,0.11081709359346276,0.125,1.0
unet,mIoU,E,G,5,0.007292599111170195,1.085947369256885,0.0721169752594271,0.125,0.9375206783725524
unet,mIoU,E,H,5,-0.002598711541601717,-0.5603319743575932,0.2784742087525991,0.4375,1.0
unet,mIoU,E,I,5,-0.005573129308569102,-1.5253597656393896,0.027007316864306973,0.0625,0.501691080042711
unet,mIoU,F,G,5,-0.0024959269818011663,-0.5036343325232223,0.32308925306965636,0.3125,1.0
unet,mIoU,F,H,5,-0.012387237634573079,-1.0438520699290483,0.07989043889379568,0.125,0.9375206783725524
unet,mIoU,F,I,5,-0.015361655401540464,-1.7782753501394952,0.01645124892772339,0.0625,0.3290249785544678
unet,mIoU,G,H,5,-0.009891310652771912,-1.0596790878318834,0.07686157748677966,0.125,0.9375206783725524
unet,mIoU,G,I,5,-0.012865728419739297,-2.0966085445188005,0.009390577248869488,0.0625,0.21598327672399822
unet,mIoU,H,I,5,-0.0029744177669673855,-0.6490089261575578,0.22034273662912998,0.3125,1.0
